#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518886_895"	"970"	"1742"	"XP_010656954"	"PREDICTED: serine/threonine-protein phosphatase 5 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"84"	"100"	"0"	"995.342"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3385"	"164"	"1091"	"XP_002283896"	"PREDICTED: transcription factor MYB1R1 [Vitis vinifera]"	"Vitis vinifera"	"97.8"	"1"	"89"	"100"	"4.2102e-167"	"479.174"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_462"	"298"	"2089"	"XP_002272714"	"PREDICTED: probable methyltransferase PMT13 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"2"	"90"	"100"	"1.893735e-09"	"1274.5934"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_187"	"596"	"2627"	"XP_010646793"	"PREDICTED: mechanosensitive ion channel protein 2, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"87"	"100"	"0"	"1501.49"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1559"	"329"	"1470"	"XP_002281468"	"PREDICTED: S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase [Vitis vinifera]"	"Vitis vinifera"	"98.9"	"1"	"90"	"68"	"0"	"877.085"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_168"	"1931"	"2682"	"XP_002276396"	"PREDICTED: vacuolar protein sorting-associated protein 51 homolog [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"87"	"100"	"0"	"1536.55"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3069"	"212"	"1137"	"CBI40795"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"29"	"0"	"687.182"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3427"	"82"	"1085"	"XP_002268176"	"PREDICTED: putative glucose-6-phosphate 1-epimerase isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"84"	"96"	"0"	"628.632"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2682"	"4873"	"1206"	"RVW88568"	"Endochitinase EP3 [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"60"	"92"	"6.49468e-153"	"442.195"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1847"	"1720"	"1394"	"XP_010651961"	"PREDICTED: ribosome-recycling factor, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"57"	"96"	"1.60658e-167"	"482.256"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3029"	"998"	"1144"	"XP_003633656"	"PREDICTED: uncharacterized protein LOC100854337 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"65"	"62"	"3.25797e-148"	"434.876"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1861"	"275"	"1390"	"XP_010657085"	"PREDICTED: Fanconi anemia group D2 protein homolog isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"31"	"0"	"859.366"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2438"	"582"	"1257"	"XP_002270244"	"PREDICTED: U11/U12 small nuclear ribonucleoprotein 65 kDa protein [Vitis vinifera]"	"Vitis vinifera"	"98.0"	"1"	"82"	"74"	"0"	"536.184"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1305"	"150"	"1555"	"XP_002284825"	"PREDICTED: NAC domain-containing protein 100 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"69"	"100"	"0"	"753.821"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2058"	"480"	"1338"	"XP_002281434"	"PREDICTED: protein FAM192A [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"37"	"78"	"3.99713e-110"	"333.569"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2174"	"642"	"1310"	"XP_010652370"	"PREDICTED: structural maintenance of chromosomes protein 1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"36"	"0"	"784.252"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_909"	"884"	"1736"	"NP_001288053"	"ABC transporter-like [Vitis vinifera]"	"Vitis vinifera"	"63.3"	"2"	"100"	"65"	"5.76995e-12"	"984.5415"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_575"	"928"	"2775"	"XP_010661359"	"PREDICTED: E3 ubiquitin-protein ligase BRE1-like 1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"2"	"91"	"95"	"3.730825e-152"	"1631.29"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3199"	"142"	"1118"	"XP_002264117"	"PREDICTED: probable glutathione S-transferase [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"57"	"94"	"2.10788e-147"	"425.631"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_855"	"1139"	"1763"	"XP_010663810"	"PREDICTED: glycine--tRNA ligase, mitochondrial 1 [Vitis vinifera]"	"Vitis vinifera"	"97.8"	"1"	"85"	"73"	"0"	"922.154"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3582"	"380"	"1064"	"XP_010649078"	"PREDICTED: zinc finger CCCH domain-containing protein 44 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"100"	"23"	"0"	"704.516"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_60"	"4252"	"3242"	"CBI25074"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"36"	"100"	"0"	"746.117"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_740"	"1475"	"1841"	"XP_002266161"	"PREDICTED: putative zinc transporter At3g08650 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"51"	"52"	"0"	"566.614"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3470"	"1901"	"1079"	"XP_002280012"	"PREDICTED: 40S ribosomal protein S13 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"42"	"100"	"1.71298e-102"	"308.531"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3443"	"600"	"1084"	"XP_010644635"	"PREDICTED: THO complex subunit 3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"87"	"100"	"0"	"658.292"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_281"	"9091"	"2386"	"XP_002270067"	"PREDICTED: glyoxysomal fatty acid beta-oxidation multifunctional protein MFP-a [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"91"	"100"	"0"	"1441.02"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_473"	"412"	"2069"	"XP_002276088"	"PREDICTED: uncharacterized protein LOC100245755 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"88"	"100"	"0"	"1213.36"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1245"	"479"	"1576"	"XP_002266056"	"PREDICTED: glucose-6-phosphate/phosphate translocator 2, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"75"	"100"	"0"	"699.123"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_502"	"2221"	"2028"	"XP_002266863"	"PREDICTED: probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase [Vitis vinifera]"	"Vitis vinifera"	"97.2"	"1"	"84"	"90"	"0"	"936.406"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_986"	"756"	"1694"	"XP_002270937"	"PREDICTED: glutamate decarboxylase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"86"	"100"	"0"	"1019.61"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1060"	"848"	"1660"	"RVW86289"	"putative disease resistance protein RPP1 [Vitis vinifera]"	"Vitis vinifera"	"44.0"	"6"	"100"	"100"	"0.0001359991813142"	"866.9994"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_410"	"608"	"2165"	"RVW41986"	"Scarecrow-like protein 8 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"42"	"49"	"0"	"642.499"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1354"	"342"	"1535"	"XP_010661084"	"PREDICTED: phosphate transporter PHO1 homolog 9 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"99"	"64"	"0"	"963.755"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_425"	"307"	"2145"	"CBI26150"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"86"	"37"	"0"	"1279.62"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2091"	"1303"	"1331"	"RVW81988"	"Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"67"	"41"	"0"	"619.772"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3732"	"515"	"1041"	"XP_002280291"	"PREDICTED: V-type proton ATPase subunit B 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"86"	"61"	"0"	"605.52"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3494"	"65"	"1675"	"RVW30158"	"31 kDa ribonucleoprotein, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"92.1"	"1"	"43"	"86"	"8.0478e-149"	"438.728"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_822"	"2088"	"1783"	"RVW49737"	"Serine carboxypeptidase II-3 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"81"	"100"	"0"	"832.402"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3934"	"234"	"1007"	"XP_010650291"	"PREDICTED: probable sucrose-phosphate synthase 3 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"97"	"34"	"0"	"678.322"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3927"	"1419"	"1009"	"XP_002282829"	"PREDICTED: endonuclease 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"100"	"0"	"596.275"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1740"	"799"	"1417"	"XP_002276305"	"PREDICTED: urease accessory protein G [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"67"	"86"	"0"	"548.51"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3349"	"265"	"1096"	"CBI21690"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"91"	"53"	"0"	"629.787"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1626"	"698"	"1448"	"XP_002263226"	"PREDICTED: serine/threonine-protein kinase STY17 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"79"	"83"	"0"	"798.119"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_5079"	"34"	"1461"	"AFK44506"	"unknown [Lotus japonicus]"	"Lotus japonicus"	"83.9"	"1"	"59"	"100"	"1.05238e-169"	"489.189"	"34305"	"Eukaryota;;Fabaceae;Lotus;Lotus japonicus"	""
"BLASTX"	"SRR10518886_3467"	"315"	"1826"	"RVW33591"	"DAZ-associated protein 1 [Vitis vinifera]"	"Vitis vinifera"	"83.2"	"4"	"75"	"95"	"1.82580426528687e-10"	"579.6688"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2785"	"1044"	"1189"	"XP_002285804"	"PREDICTED: uncharacterized WD repeat-containing protein C2A9.03 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"79"	"70"	"0"	"655.21"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2876"	"345"	"1171"	"XP_002285620"	"PREDICTED: GDT1-like protein 2, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"86"	"94"	"0"	"632.869"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1114"	"719"	"1634"	"XP_010648636"	"PREDICTED: uncharacterized protein At4g19900 [Vitis vinifera]"	"Vitis vinifera"	"98.2"	"1"	"84"	"63"	"0"	"864.374"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3078"	"74"	"1136"	"XP_002278854"	"PREDICTED: sphingoid long-chain bases kinase 2, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"94"	"100"	"0"	"710.679"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2233"	"683"	"1301"	"XP_002264051"	"PREDICTED: mitochondrial import receptor subunit TOM40-1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"67"	"94"	"0"	"605.52"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1339"	"220"	"1541"	"CBI18302"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"99"	"98"	"0"	"1035.79"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3163"	"570"	"1123"	"CBI17492"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"97.1"	"1"	"56"	"86"	"3.0324e-143"	"416.001"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1154"	"548"	"1611"	"XP_002282738"	"PREDICTED: uncharacterized protein LOC100251145 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"85"	"57"	"0"	"805.823"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2452"	"882"	"1255"	"XP_002269355"	"PREDICTED: serine/threonine-protein kinase 16 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"100"	"0"	"681.019"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2099"	"98"	"1328"	"RVW84084"	"NAC domain-containing protein 83 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"57"	"100"	"8.10189e-158"	"456.062"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3846"	"88"	"1024"	"XP_010656978"	"PREDICTED: dihydroorotase, mitochondrial isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"83"	"0"	"702.975"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_627"	"1944"	"1918"	"CBI29864"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"66"	"100"	"0"	"868.996"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_140"	"3119"	"2777"	"XP_010665218"	"PREDICTED: cyclin-dependent kinase F-4 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"49"	"100"	"0"	"943.725"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2857"	"1458"	"1174"	"XP_010664756"	"PREDICTED: V-type proton ATPase subunit a2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"100"	"48"	"0"	"801.201"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2743"	"1214"	"1350"	"XP_003631925"	"PREDICTED: catalase isozyme 1 [Vitis vinifera]"	"Vitis vinifera"	"87.9"	"1"	"68"	"62"	"0"	"556.599"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3573"	"220"	"1065"	"XP_010648936"	"PREDICTED: receptor protein kinase TMK1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"80"	"30"	"0"	"587.8"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2994"	"228"	"1150"	"XP_002279857"	"PREDICTED: protein trichome birefringence-like 39 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"81"	"85"	"0"	"623.624"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2977"	"118"	"1152"	"CBI30118"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"92"	"37"	"0"	"710.294"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1255"	"204"	"1573"	"CBI15641"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"96"	"30"	"0"	"1031.55"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3956"	"64"	"1004"	"XP_002284993"	"PREDICTED: serine-threonine kinase receptor-associated protein [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"90"	"87"	"0"	"622.854"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3891"	"419"	"1016"	"XP_002272118"	"PREDICTED: calmodulin-binding transcription activator 6 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"31"	"0"	"556.214"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1028"	"1866"	"1675"	"CBI34566"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"58"	"92"	"0"	"561.222"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_203"	"1354"	"2582"	"XP_002270494"	"PREDICTED: GPCR-type G protein COLD1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"54"	"100"	"0"	"758.444"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_873"	"365"	"1755"	"XP_002277747"	"PREDICTED: zinc finger CCCH domain-containing protein 30 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"83"	"0"	"951.044"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2940"	"32"	"1160"	"XP_002284446"	"PREDICTED: prolyl-tRNA synthetase associated domain-containing protein 1 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"100"	"0"	"647.506"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2608"	"454"	"1222"	"XP_002271415"	"PREDICTED: E3 ubiquitin-protein ligase COP1 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"2"	"100"	"61"	"5.7901e-21"	"838.166"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3676"	"251"	"1050"	"RVX17607"	"Ultraviolet-B receptor UVR8 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"88"	"52"	"0"	"635.95"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_40"	"2597"	"3468"	"XP_002268048"	"PREDICTED: importin beta-like SAD2 [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"89"	"100"	"0"	"1953.72"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3288"	"225"	"1105"	"NP_001268166"	"asparagine synthetase [glutamine-hydrolyzing]-like [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"86"	"54"	"0"	"623.624"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_4415"	"1177"	"1472"	"CBI36167"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"2"	"97"	"51"	"0"	"904.42"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3059"	"778"	"1905"	"RVW76791"	"NADP-dependent malic enzyme [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"2"	"87"	"86"	"0"	"1133.229"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3031"	"278"	"1144"	"XP_002285645"	"PREDICTED: probable voltage-gated potassium channel subunit beta [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"91"	"0"	"615.92"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1570"	"158"	"1465"	"XP_002270419"	"PREDICTED: phosphatidylinositol 4-phosphate 5-kinase 8 isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"91"	"56"	"0"	"919.457"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_101"	"149"	"2978"	"XP_019073272"	"PREDICTED: putative disease resistance RPP13-like protein 1 [Vitis vinifera]"	"Vitis vinifera"	"48.0"	"2"	"87"	"64"	"4.20991e-28"	"718.368"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3305"	"346"	"1103"	"XP_010653297"	"PREDICTED: uncharacterized protein LOC100262578 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"28"	"0"	"712.22"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2500"	"193"	"1245"	"XP_003633791"	"PREDICTED: delta-latroinsectotoxin-Lt1a [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"88"	"54"	"0"	"733.406"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_99"	"692"	"2981"	"CBI27864"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"96"	"62"	"0"	"1917.89"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_6364"	"454"	"1125"	"RVW55106"	"tRNA(His) guanylyltransferase 1 [Vitis vinifera]"	"Vitis vinifera"	"78.3"	"4"	"100"	"100"	"6.498575e-52"	"1110.473"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3185"	"553"	"1120"	"XP_002276359"	"PREDICTED: anoctamin-like protein At1g73020 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"92"	"52"	"0"	"634.795"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_665"	"1382"	"1893"	"CAN59739"	"hypothetical protein VITISV_027063 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"86"	"94"	"0"	"1127.85"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2670"	"282"	"1208"	"XP_002283426"	"PREDICTED: mitochondrial-processing peptidase subunit alpha [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"88"	"70"	"0"	"657.522"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3962"	"1065"	"1003"	"XP_002285330"	"PREDICTED: Golgi SNAP receptor complex member 1-1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"66"	"100"	"2.34417e-156"	"446.432"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2905"	"292"	"1167"	"XP_010665070"	"PREDICTED: S-adenosylmethionine carrier 1, chloroplastic/mitochondrial isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"71"	"82"	"1.0488e-178"	"509.99"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1184"	"393"	"1595"	"XP_003632737"	"PREDICTED: pyruvate kinase 1, cytosolic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"96"	"97"	"0"	"1045.03"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1596"	"218"	"1457"	"XP_019079172"	"PREDICTED: auxin response factor 6 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"86"	"43"	"0"	"870.922"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2002"	"117"	"1349"	"XP_002280005"	"PREDICTED: signal peptide peptidase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"72"	"95"	"0"	"605.134"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
